"日期","最新","开盘","高","低","交易量","百分比变化"
"2011年6月6日","12,087.0","12,133.0","12,142.0","12,057.0","101.82K","-0.31"
"2011年6月3日","12,125.0","12,236.0","12,248.0","12,082.0","124.05K","-0.92"
"2011年6月2日","12,238.0","12,280.0","12,313.0","12,178.0","134.56K","-0.29"
"2011年6月1日","12,274.0","12,568.0","12,591.0","12,263.0","153.84K","-2.26"
"2011年5月31日","12,558.0","12,422.0","12,575.0","12,420.0","106.81K","0.79"
"2011年5月30日","12,460.0","12,438.0","12,463.0","12,421.0","0","0.26"
"2011年5月27日","12,428.0","12,406.0","12,474.0","12,382.0","78.55K","0.15"
"2011年5月26日","12,409.0","12,359.0","12,424.0","12,300.0","121.30K","0.47"
"2011年5月25日","12,351.0","12,324.0","12,420.0","12,227.0","118.96K","0.19"
"2011年5月24日","12,327.0","12,351.0","12,411.0","12,319.0","100.99K","-0.28"
"2011年5月23日","12,362.0","12,448.0","12,455.0","12,311.0","116.41K","-0.83"
"2011年5月20日","12,466.0","12,589.0","12,603.0","12,459.0","121.20K","-0.99"
"2011年5月19日","12,591.0","12,533.0","12,616.0","12,505.0","101.77K","0.47"
"2011年5月18日","12,532.0","12,441.0","12,553.0","12,422.0","87.86K","0.76"
"2011年5月17日","12,437.0","12,507.0","12,562.0","12,350.0","154.94K","-0.58"
"2011年5月16日","12,509.0","12,535.0","12,610.0","12,489.0","112.42K","-0.37"
"2011年5月13日","12,556.0","12,673.0","12,713.0","12,507.0","126.38K","-0.92"
"2011年5月12日","12,672.0","12,597.0","12,687.0","12,504.0","134.11K","0.60"
"2011年5月11日","12,597.0","12,704.0","12,740.0","12,542.0","124.19K","-0.81"
"2011年5月10日","12,700.0","12,630.0","12,736.0","12,601.0","83.46K","0.55"
"2011年5月9日","12,631.0","12,586.0","12,677.0","12,572.0","105.03K","0.49"
"2011年5月6日","12,569.0","12,557.0","12,714.0","12,547.0","166.18K","-0.01"
"2011年5月5日","12,570.0","12,672.0","12,720.0","12,467.0","159.66K","-0.80"
"2011年5月4日","12,672.0","12,750.0","12,777.0","12,621.0","143.81K","-0.60"
"2011年5月3日","12,749.0","12,765.0","12,790.0","12,697.0","103.84K","-0.12"
"2011年5月2日","12,764.0","12,787.0","12,873.0","12,732.0","103.91K","0.06"
"2011年4月29日","12,756.0","12,708.0","12,796.0","12,688.0","78.41K","0.38"
"2011年4月28日","12,708.0","12,643.0","12,724.0","12,609.0","97.69K","0.53"
"2011年4月27日","12,641.0","12,524.0","12,658.0","12,514.0","85.10K","0.98"
"2011年4月26日","12,518.0","12,426.0","12,560.0","12,397.0","88.87K","0.73"
"2011年4月25日","12,427.0","12,432.0","12,469.0","12,390.0","41.01K","-0.06"
"2011年4月22日","12,434.0","12,434.0","12,434.0","12,434.0","0","0.00"
"2011年4月21日","12,434.0","12,400.0","12,468.0","12,389.0","67.20K","0.31"
"2011年4月20日","12,396.0","12,204.0","12,433.0","12,204.0","109.65K","1.39"
"2011年4月19日","12,226.0","12,140.0","12,241.0","12,090.0","94.61K","0.71"
"2011年4月18日","12,140.0","12,299.0","12,302.0","12,036.0","146.76K","-1.32"
"2011年4月15日","12,303.0","12,234.0","12,314.0","12,186.0","87.64K","0.61"
"2011年4月14日","12,228.0","12,201.0","12,251.0","12,108.0","115.99K","0.24"
"2011年4月13日","12,199.0","12,192.0","12,287.0","12,168.0","112.59K","0.05"
"2011年4月12日","12,193.0","12,321.0","12,329.0","12,177.0","98.55K","-1.04"
"2011年4月11日","12,321.0","12,339.0","12,391.0","12,297.0","88.78K","-0.04"
"2011年4月8日","12,326.0","12,350.0","12,406.0","12,266.0","95.34K","-0.20"
"2011年4月7日","12,351.0","12,360.0","12,388.0","12,273.0","109.01K","-0.05"
"2011年4月6日","12,357.0","12,325.0","12,405.0","12,321.0","86.71K","0.24"
"2011年4月5日","12,327.0","12,340.0","12,377.0","12,288.0","81.20K","-0.08"
"2011年4月4日","12,337.0","12,309.0","12,346.0","12,286.0","59.99K","0.15"
"2011年4月1日","12,318.0","12,263.0","12,358.0","12,258.0","83.89K","0.54"
"2011年3月31日","12,252.0","12,288.0","12,320.0","12,259.0","74.36K","-0.28"
"2011年3月30日","12,286.0","12,221.0","12,321.0","12,212.0","65.40K","0.50"
"2011年3月29日","12,225.0","12,117.0","12,235.0","12,108.0","91.65K","0.92"
"2011年3月28日","12,114.0","12,170.0","12,208.0","12,111.0","71.11K","-0.46"
"2011年3月25日","12,170.0","12,110.0","12,196.0","12,107.0","94.25K","0.45"
"2011年3月24日","12,116.0","12,022.0","12,127.0","12,005.0","107.69K","0.79"
"2011年3月23日","12,021.0","11,950.0","12,055.0","11,909.0","115.37K","0.55"
"2011年3月22日","11,955.0","11,964.0","11,987.0","11,931.0","81.66K","-0.07"
"2011年3月21日","11,963.0","11,808.0","12,015.0","11,808.0","113.44K","0.45"
"2011年3月18日","11,910.0","11,768.0","11,943.0","11,727.0","0","1.14"
"2011年3月17日","11,776.0","11,647.0","11,801.0","11,535.0","15.53K","1.16"
"2011年3月16日","11,641.0","11,647.0","11,660.0","11,577.0","39.00K","-1.79"
"2011年3月15日","11,853.0","11,986.0","11,999.0","11,672.0","44.61K","-1.13"
"2011年3月14日","11,988.0","12,041.0","12,065.0","11,898.0","42.95K","-0.64"
"2011年3月11日","12,065.0","11,976.0","12,088.0","11,891.0","69.74K","0.68"
"2011年3月10日","11,983.0","12,177.0","12,191.0","11,965.0","144.62K","-1.57"
"2011年3月9日","12,174.0","12,177.0","12,185.0","12,173.0","143.58K","-0.20"
"2011年3月8日","12,199.0","12,078.0","12,245.0","12,062.0","133.65K","1.00"
"2011年3月7日","12,078.0","12,164.0","12,232.0","12,027.0","138.82K","-0.63"
"2011年3月4日","12,154.0","12,241.0","12,288.0","12,066.0","152.54K","-0.69"
"2011年3月3日","12,239.0","12,046.0","12,272.0","12,039.0","112.33K","1.60"
"2011年3月2日","12,046.0","12,022.0","12,105.0","11,977.0","127.20K","0.20"
"2011年3月1日","12,022.0","12,214.0","12,292.0","12,018.0","136.20K","-1.57"
"2011年2月28日","12,214.0","12,112.0","12,235.0","12,067.0","90.37K","0.86"
"2011年2月25日","12,110.0","12,033.0","12,140.0","12,012.0","89.79K","0.61"
"2011年2月24日","12,037.0","12,096.0","12,134.0","11,964.0","154.38K","-0.47"
"2011年2月23日","12,094.0","12,180.0","12,236.0","12,045.0","158.12K","-0.73"
"2011年2月22日","12,183.0","12,371.0","12,376.0","12,157.0","191.52K","-0.79"
"2011年2月21日","12,280.0","12,364.0","12,374.0","12,280.0","0","-0.77"
"2011年2月18日","12,375.0","12,288.0","12,379.0","12,272.0","78.62K","0.71"
"2011年2月17日","12,288.0","12,250.0","12,310.0","12,224.0","103.62K","0.29"
"2011年2月16日","12,252.0","12,203.0","12,283.0","12,194.0","122.02K","0.41"
"2011年2月15日","12,202.0","12,226.0","12,237.0","12,167.0","106.00K","-0.18"
"2011年2月14日","12,224.0","12,241.0","12,268.0","12,208.0","79.57K","-0.14"
"2011年2月11日","12,241.0","12,189.0","12,253.0","12,130.0","90.55K","0.39"
"2011年2月10日","12,194.0","12,200.0","12,215.0","12,121.0","115.95K","-0.11"
"2011年2月9日","12,207.0","12,189.0","12,218.0","12,153.0","108.34K","0.09"
"2011年2月8日","12,196.0","12,102.0","12,198.0","12,100.0","82.19K","0.73"
"2011年2月7日","12,108.0","12,046.0","12,141.0","12,035.0","78.40K","0.52"
"2011年2月4日","12,045.0","12,007.0","12,053.0","11,980.0","80.16K","0.30"
"2011年2月3日","12,009.0","11,983.0","12,034.0","11,933.0","98.51K","0.20"
"2011年2月2日","11,985.0","11,968.0","12,010.0","11,946.0","73.24K","0.10"
"2011年2月1日","11,973.0","11,841.0","12,001.0","11,832.0","116.26K","1.12"
"2011年1月31日","11,840.0","11,751.0","11,851.0","11,690.0","113.88K","0.55"
"2011年1月28日","11,775.0","11,934.0","11,965.0","11,753.0","172.26K","-1.41"
"2011年1月27日","11,944.0","11,936.0","11,971.0","11,912.0","91.17K","0.07"
"2011年1月26日","11,936.0","11,920.0","11,972.0","11,911.0","99.82K","0.12"
"2011年1月25日","11,922.0","11,927.0","11,951.0","11,851.0","133.46K","-0.07"
"2011年1月24日","11,930.0","11,814.0","11,941.0","11,806.0","107.32K","0.91"
"2011年1月21日","11,822.0","11,776.0","11,857.0","11,745.0","94.84K","0.41"
"2011年1月20日","11,774.0","11,786.0","11,801.0","11,694.0","130.47K","-0.10"
"2011年1月19日","11,786.0","11,813.0","11,836.0","11,749.0","104.66K","-0.21"
"2011年1月18日","11,811.0","11,729.0","11,817.0","11,688.0","93.32K","0.87"
"2011年1月17日","11,709.0","11,721.0","11,724.0","11,689.0","0","-0.14"
"2011年1月14日","11,725.0","11,690.0","11,740.0","11,627.0","89.00K","0.36"
"2011年1月13日","11,683.0","11,705.0","11,716.0","11,646.0","88.16K","-0.21"
"2011年1月12日","11,708.0","11,614.0","11,730.0","11,605.0","87.48K","0.79"
"2011年1月11日","11,616.0","11,585.0","11,652.0","11,575.0","100.05K","0.25"
"2011年1月10日","11,587.0","11,614.0","11,628.0","11,520.0","101.67K","-0.28"
"2011年1月7日","11,619.0","11,638.0","11,675.0","11,545.0","116.35K","-0.23"
"2011年1月6日","11,646.0","11,662.0","11,708.0","11,614.0","91.62K","-0.15"
"2011年1月5日","11,664.0","11,621.0","11,683.0","11,543.0","100.76K","0.39"
"2011年1月4日","11,619.0","11,584.0","11,638.0","11,576.0","95.07K","0.29"
"2011年1月3日","11,585.0","11,547.0","11,651.0","11,542.0","74.57K","0.63"
"2010年12月31日","11,513.0","11,518.0","11,558.0","11,467.0","30.89K","-0.08"
"2010年12月30日","11,522.0","11,530.0","11,546.0","11,491.0","38.49K","-0.09"
"2010年12月29日","11,532.0","11,506.0","11,564.0","11,501.0","30.40K","0.20"
"2010年12月28日","11,509.0","11,502.0","11,537.0","11,470.0","32.53K","0.05"
"2010年12月27日","11,503.0","11,499.0","11,506.0","11,453.0","32.65K","-0.14"
"2010年12月24日","11,519.0","11,519.0","11,519.0","11,519.0","0","-0.03"
"2010年12月23日","11,522.0","11,493.0","11,509.0","11,479.0","33.70K","0.23"
"2010年12月22日","11,495.0","11,468.0","11,507.0","11,458.0","39.84K","0.21"
"2010年12月21日","11,471.0","11,402.0","11,487.0","11,402.0","52.40K","0.59"
"2010年12月20日","11,404.0","11,443.0","11,472.0","11,378.0","75.11K","-0.77"
"2010年12月17日","11,492.0","11,491.0","11,509.0","11,483.0","0","0.02"
"2010年12月16日","11,490.0","11,472.0","11,514.0","11,405.0","15.10K","0.10"
"2010年12月15日","11,478.0","11,480.0","11,521.0","11,430.0","22.63K","-0.05"
"2010年12月14日","11,484.0","11,424.0","11,516.0","11,412.0","25.52K","0.48"
"2010年12月13日","11,429.0","11,411.0","11,479.0","11,381.0","35.09K","0.18"
"2010年12月10日","11,408.0","11,363.0","11,416.0","11,352.0","34.12K","0.40"
"2010年12月9日","11,362.0","11,364.0","11,442.0","11,328.0","84.41K","-0.05"
"2010年12月8日","11,368.0","11,351.0","11,385.0","11,285.0","110.09K","0.11"
"2010年12月7日","11,355.0","11,351.0","11,353.0","11,324.0","118.33K","0.02"
"2010年12月6日","11,353.0","11,363.0","11,390.0","11,315.0","84.40K","-0.10"
"2010年12月3日","11,364.0","11,364.0","11,399.0","11,286.0","89.65K","0.01"
"2010年12月2日","11,363.0","11,233.0","11,366.0","11,211.0","113.14K","1.16"
"2010年12月1日","11,233.0","10,983.0","11,268.0","10,971.0","149.63K","2.16"
"2010年11月30日","10,996.0","11,035.0","11,055.0","10,932.0","141.11K","-0.39"
"2010年11月29日","11,039.0","11,055.0","11,115.0","10,916.0","138.53K","0.08"
"2010年11月26日","11,030.0","11,152.0","11,189.0","11,029.0","60.61K","-1.42"
"2010年11月25日","11,189.0","11,153.0","11,189.0","11,124.0","0","0.30"
"2010年11月24日","11,155.0","11,012.0","11,175.0","10,985.0","104.54K","1.28"
"2010年11月23日","11,014.0","11,163.0","11,163.0","10,968.0","137.51K","-1.35"
"2010年11月22日","11,165.0","11,229.0","11,244.0","11,031.0","115.37K","-0.13"
"2010年11月19日","11,179.0","11,173.0","11,192.0","11,095.0","87.77K","0.03"
"2010年11月18日","11,176.0","10,992.0","11,180.0","10,991.0","108.41K","1.65"
"2010年11月17日","10,995.0","10,987.0","11,028.0","10,967.0","98.21K","0.10"
"2010年11月16日","10,984.0","11,168.0","11,170.0","10,947.0","169.49K","-1.69"
"2010年11月15日","11,173.0","11,151.0","11,246.0","11,123.0","113.38K","0.19"
"2010年11月12日","11,152.0","11,243.0","11,251.0","11,106.0","154.60K","-0.80"
"2010年11月11日","11,242.0","11,309.0","11,309.0","11,196.0","110.67K","-0.53"
"2010年11月10日","11,302.0","11,310.0","11,336.0","11,221.0","135.19K","-0.10"
"2010年11月9日","11,313.0","11,357.0","11,400.0","11,267.0","119.41K","-0.43"
"2010年11月8日","11,362.0","11,370.0","11,386.0","11,321.0","78.36K","-0.12"
"2010年11月5日","11,376.0","11,380.0","11,431.0","11,346.0","105.66K","-0.10"
"2010年11月4日","11,387.0","11,180.0","11,395.0","11,164.0","127.30K","1.88"
"2010年11月3日","11,177.0","11,152.0","11,187.0","11,047.0","149.67K","0.22"
"2010年11月2日","11,152.0","11,090.0","11,172.0","11,074.0","87.13K","0.56"
"2010年11月1日","11,090.0","11,068.0","11,196.0","11,009.0","145.92K","0.22"
"2010年10月29日","11,066.0","11,054.0","11,083.0","10,996.0","103.63K","0.15"
"2010年10月28日","11,049.0","11,070.0","11,137.0","11,002.0","125.28K","-0.21"
"2010年10月27日","11,072.0","11,070.0","11,075.0","11,063.0","138.87K","-0.47"
"2010年10月26日","11,124.0","11,111.0","11,135.0","11,037.0","100.72K","0.08"
"2010年10月25日","11,115.0","11,093.0","11,200.0","11,086.0","110.83K","0.23"
"2010年10月22日","11,090.0","11,085.0","11,123.0","11,060.0","72.76K","0.06"
"2010年10月21日","11,083.0","11,061.0","11,164.0","11,014.0","151.32K","0.18"
"2010年10月20日","11,063.0","10,939.0","11,102.0","10,903.0","147.85K","1.10"
"2010年10月19日","10,943.0","11,044.0","11,062.0","10,861.0","200.58K","-0.92"
"2010年10月18日","11,045.0","11,011.0","11,103.0","10,938.0","101.32K","0.19"
"2010年10月15日","11,024.0","11,058.0","11,104.0","10,953.0","145.34K","-0.25"
"2010年10月14日","11,052.0","11,045.0","11,099.0","10,965.0","134.98K","0.07"
"2010年10月13日","11,044.0","10,960.0","11,100.0","10,952.0","118.06K","0.79"
"2010年10月12日","10,957.0","10,960.0","10,997.0","10,853.0","132.66K","-0.05"
"2010年10月11日","10,963.0","10,951.0","10,984.0","10,921.0","67.78K","0.15"
"2010年10月8日","10,947.0","10,913.0","10,974.0","10,810.0","129.72K","0.32"
"2010年10月7日","10,912.0","10,905.0","10,974.0","10,835.0","133.68K","0.06"
"2010年10月6日","10,906.0","10,865.0","10,916.0","10,858.0","125.53K","0.39"
"2010年10月5日","10,864.0","10,701.0","10,902.0","10,690.0","154.77K","1.47"
"2010年10月4日","10,707.0","10,771.0","10,792.0","10,638.0","128.96K","-0.57"
"2010年10月1日","10,768.0","10,717.0","10,807.0","10,713.0","142.33K","0.42"
"2010年9月30日","10,723.0","10,778.0","10,887.0","10,680.0","186.16K","-0.53"
"2010年9月29日","10,780.0","10,791.0","10,830.0","10,735.0","129.75K","-0.07"
"2010年9月28日","10,788.0","10,752.0","10,822.0","10,664.0","156.70K","0.35"
"2010年9月27日","10,750.0","10,796.0","10,851.0","10,741.0","101.80K","-0.32"
"2010年9月24日","10,784.0","10,606.0","10,801.0","10,591.0","124.72K","1.68"
"2010年9月23日","10,606.0","10,673.0","10,712.0","10,573.0","154.20K","-0.63"
"2010年9月22日","10,673.0","10,695.0","10,739.0","10,640.0","133.38K","-0.20"
"2010年9月21日","10,694.0","10,672.0","10,765.0","10,637.0","140.83K","0.22"
"2010年9月20日","10,671.0","10,531.0","10,704.0","10,513.0","113.59K","0.26"
"2010年9月17日","10,643.0","10,626.0","10,735.0","10,613.0","0","0.24"
"2010年9月16日","10,618.0","10,582.0","10,626.0","10,522.0","21.64K","0.40"
"2010年9月15日","10,576.0","10,532.0","10,588.0","10,470.0","17.52K","0.44"
"2010年9月14日","10,530.0","10,538.0","10,588.0","10,498.0","45.95K","-0.08"
"2010年9月13日","10,538.0","10,476.0","10,569.0","10,476.0","41.57K","0.76"
"2010年9月10日","10,459.0","10,401.0","10,463.0","10,387.0","44.34K","0.53"
"2010年9月9日","10,404.0","10,390.0","10,484.0","10,369.0","86.32K","0.12"
"2010年9月8日","10,392.0","10,334.0","10,421.0","10,297.0","116.40K","0.52"
"2010年9月7日","10,338.0","10,430.0","10,471.0","10,321.0","116.34K","-0.87"
"2010年9月6日","10,429.0","10,443.0","10,466.0","10,426.0","0","-0.07"
"2010年9月3日","10,436.0","10,310.0","10,445.0","10,285.0","128.02K","1.23"
"2010年9月2日","10,309.0","10,270.0","10,319.0","10,231.0","112.01K","0.36"
"2010年9月1日","10,272.0","10,034.0","10,280.0","10,020.0","154.68K","2.66"
"2010年8月31日","10,006.0","9,983.0","10,066.0","9,908.0","162.62K","0.27"
"2010年8月30日","9,979.0","10,137.0","10,212.0","9,975.0","114.02K","-1.60"
"2010年8月27日","10,141.0","9,957.0","10,146.0","9,920.0","158.45K","1.75"
"2010年8月26日","9,967.0","10,049.0","10,106.0","9,947.0","146.08K","-0.80"
"2010年8月25日","10,047.0","10,023.0","10,078.0","9,914.0","146.53K","0.24"
"2010年8月24日","10,023.0","10,150.0","10,161.0","9,970.0","161.42K","-1.32"
"2010年8月23日","10,157.0","10,202.0","10,286.0","10,143.0","114.38K","-0.44"
"2010年8月20日","10,202.0","10,232.0","10,272.0","10,127.0","121.38K","-0.32"
"2010年8月19日","10,235.0","10,359.0","10,425.0","10,196.0","149.67K","-1.13"
"2010年8月18日","10,352.0","10,361.0","10,455.0","10,309.0","132.94K","-0.06"
"2010年8月17日","10,358.0","10,276.0","10,456.0","10,254.0","117.44K","0.83"
"2010年8月16日","10,273.0","10,272.0","10,312.0","10,181.0","108.32K","0.07"
"2010年8月13日","10,266.0","10,271.0","10,357.0","10,222.0","105.15K","-0.05"
"2010年8月12日","10,271.0","10,337.0","10,367.0","10,223.0","133.25K","-0.64"
"2010年8月11日","10,337.0","10,617.0","10,624.0","10,334.0","148.80K","-2.65"
"2010年8月10日","10,618.0","10,661.0","10,665.0","10,511.0","127.78K","-0.45"
"2010年8月9日","10,666.0","10,616.0","10,682.0","10,590.0","70.00K","0.50"
"2010年8月6日","10,613.0","10,634.0","10,685.0","10,473.0","139.40K","-0.21"
"2010年8月5日","10,635.0","10,639.0","10,664.0","10,569.0","83.31K","0.00"
"2010年8月4日","10,635.0","10,591.0","10,660.0","10,551.0","105.67K","0.39"
"2010年8月3日","10,594.0","10,615.0","10,629.0","10,550.0","101.25K","-0.22"
"2010年8月2日","10,617.0","10,459.0","10,643.0","10,448.0","106.18K","1.92"
"2010年7月30日","10,417.0","10,405.0","10,460.0","10,286.0","151.10K","0.08"
"2010年7月29日","10,409.0","10,451.0","10,538.0","10,336.0","159.47K","-0.37"
"2010年7月28日","10,448.0","10,488.0","10,527.0","10,412.0","115.99K","-0.44"
"2010年7月27日","10,494.0","10,460.0","10,531.0","10,435.0","127.45K","0.35"
"2010年7月26日","10,457.0","10,390.0","10,477.0","10,356.0","116.87K","0.68"
"2010年7月23日","10,386.0","10,259.0","10,393.0","10,235.0","150.71K","1.16"
"2010年7月22日","10,267.0","10,058.0","10,314.0","10,035.0","154.26K","2.08"
"2010年7月21日","10,058.0","10,176.0","10,231.0","10,013.0","171.96K","-1.18"
"2010年7月20日","10,178.0","10,053.0","10,186.0","9,946.0","161.06K","1.17"
"2010年7月19日","10,060.0","10,046.0","10,134.0","10,019.0","129.19K","0.01"
"2010年7月16日","10,059.0","10,295.0","10,321.0","10,026.0","168.02K","-2.26"
"2010年7月15日","10,292.0","10,303.0","10,367.0","10,183.0","164.56K","-0.14"
"2010年7月14日","10,306.0","10,332.0","10,362.0","10,248.0","133.97K","0.17"
"2010年7月13日","10,288.0","10,178.0","10,354.0","10,151.0","132.00K","1.05"
"2010年7月12日","10,181.0","10,117.0","10,186.0","10,077.0","103.40K","0.48"
"2010年7月9日","10,132.0","10,090.0","10,149.0","10,051.0","108.02K","0.40"
"2010年7月8日","10,092.0","9,976.0","10,101.0","9,951.0","143.42K","1.12"
"2010年7月7日","9,980.0","9,678.0","9,983.0","9,613.0","164.84K","3.08"
"2010年7月6日","9,682.0","9,594.0","9,796.0","9,506.0","159.11K","1.44"
"2010年7月5日","9,545.0","9,598.0","9,630.0","9,538.0","0","-0.53"
"2010年7月2日","9,596.0","9,660.0","9,753.0","9,552.0","152.92K","-0.68"
"2010年7月1日","9,662.0","9,702.0","9,738.0","9,561.0","220.12K","-0.56"
"2010年6月30日","9,716.0","9,801.0","9,869.0","9,691.0","166.32K","-0.83"
"2010年6月29日","9,797.0","10,080.0","10,118.0","9,749.0","201.19K","-2.88"
"2010年6月28日","10,088.0","10,104.0","10,144.0","10,043.0","118.03K","-0.16"
"2010年6月25日","10,104.0","10,096.0","10,141.0","10,020.0","156.87K","0.05"
"2010年6月24日","10,099.0","10,236.0","10,268.0","10,068.0","170.38K","-1.37"
"2010年6月23日","10,239.0","10,233.0","10,309.0","10,166.0","155.01K","0.06"
"2010年6月22日","10,233.0","10,392.0","10,449.0","10,223.0","159.22K","-1.57"
"2010年6月21日","10,396.0","10,426.0","10,536.0","10,334.0","141.78K","-0.56"
"2010年6月18日","10,454.7","10,433.0","10,455.0","10,409.0","1.62K","0.19"
"2010年6月17日","10,435.0","10,401.0","10,462.0","10,318.0","20.43K","0.31"
"2010年6月16日","10,403.0","10,387.0","10,429.0","10,321.0","21.40K","0.12"
"2010年6月15日","10,391.0","10,200.0","10,410.0","10,190.0","32.90K","1.86"
"2010年6月14日","10,201.0","10,207.0","10,330.0","10,186.0","42.44K","0.04"
"2010年6月11日","10,197.0","10,141.0","10,215.0","10,070.0","61.85K","0.50"
"2010年6月10日","10,146.0","9,900.0","10,178.0","9,869.0","128.96K","2.45"
"2010年6月9日","9,903.0","9,920.0","10,058.0","9,857.0","181.97K","-0.11"
"2010年6月8日","9,914.0","9,798.0","9,947.0","9,673.0","215.44K","1.23"
"2010年6月7日","9,794.0","9,924.0","9,975.0","9,788.0","160.86K","-1.53"
"2010年6月4日","9,946.0","10,258.0","10,287.0","9,880.0","192.54K","-3.04"
"2010年6月3日","10,258.0","10,229.0","10,307.0","10,164.0","124.38K","0.25"
"2010年6月2日","10,232.0","10,019.0","10,246.0","10,001.0","129.15K","2.13"
"2010年6月1日","10,019.0","10,126.0","10,211.0","9,972.0","163.79K","-1.13"
"2010年5月31日","10,134.0","10,162.0","10,185.0","10,133.0","0","0.08"
"2010年5月28日","10,126.0","10,234.0","10,277.0","10,083.0","147.21K","-1.06"
"2010年5月27日","10,235.0","9,916.0","10,252.0","9,828.0","156.25K","3.17"
"2010年5月26日","9,921.0","10,020.0","10,160.0","9,916.0","168.45K","-1.04"
"2010年5月25日","10,025.0","10,035.0","10,040.0","9,757.0","199.83K","-0.18"
"2010年5月24日","10,043.0","10,168.0","10,182.0","10,034.0","142.52K","-1.15"
"2010年5月21日","10,160.0","10,052.0","10,182.0","9,886.0","239.80K","1.03"
"2010年5月20日","10,056.0","10,405.0","10,456.0","10,034.0","294.10K","-3.35"
"2010年5月19日","10,405.0","10,487.0","10,507.0","10,307.0","211.61K","-0.81"
"2010年5月18日","10,490.0","10,604.0","10,698.0","10,461.0","201.07K","-1.03"
"2010年5月17日","10,599.0","10,600.0","10,641.0","10,411.0","198.41K","-0.09"
"2010年5月14日","10,609.0","10,767.0","10,795.0","10,509.0","208.71K","-1.52"
"2010年5月13日","10,773.0","10,874.0","10,917.0","10,744.0","141.35K","-0.95"
"2010年5月12日","10,876.0","10,705.0","10,882.0","10,615.0","142.72K","1.56"
"2010年5月11日","10,709.0","10,736.0","10,840.0","10,622.0","169.52K","-0.30"
"2010年5月10日","10,741.0","10,465.0","10,794.0","10,451.0","230.98K","3.93"
"2010年5月7日","10,335.0","10,463.0","10,580.0","10,202.0","322.30K","-1.17"
"2010年5月6日","10,457.0","10,835.0","10,865.0","9,840.0","326.37K","-3.48"
"2010年5月5日","10,834.0","10,892.0","10,912.0","10,771.0","187.65K","-0.53"
"2010年5月4日","10,892.0","11,101.0","11,115.0","10,818.0","209.46K","-1.89"
"2010年5月3日","11,102.0","10,972.0","11,131.0","10,963.0","115.45K","1.30"
"2010年4月30日","10,960.0","11,132.0","11,158.0","10,952.0","163.52K","-1.57"
"2010年4月29日","11,135.0","11,013.0","11,149.0","10,996.0","128.67K","1.09"
"2010年4月28日","11,015.0","10,951.0","11,033.0","10,916.0","170.93K","0.55"
"2010年4月27日","10,955.0","11,149.0","11,168.0","10,921.0","211.01K","-1.76"
"2010年4月26日","11,151.0","11,139.0","11,206.0","11,128.0","93.10K","0.08"
"2010年4月23日","11,142.0","11,063.0","11,153.0","11,037.0","119.25K","0.67"
"2010年4月22日","11,068.0","11,049.0","11,100.0","10,964.0","151.22K","0.08"
"2010年4月21日","11,059.0","11,071.0","11,099.0","11,017.0","123.97K","-0.14"
"2010年4月20日","11,074.0","11,041.0","11,092.0","11,022.0","106.33K","0.27"
"2010年4月19日","11,044.0","10,955.0","11,047.0","10,915.0","157.16K","0.55"
"2010年4月16日","10,984.0","11,095.0","11,100.0","10,918.0","232.89K","-1.01"
"2010年4月15日","11,096.0","11,063.0","11,103.0","11,028.0","98.05K","0.28"
"2010年4月14日","11,065.0","10,979.0","11,072.0","10,975.0","106.61K","0.93"
"2010年4月13日","10,963.0","10,951.0","10,985.0","10,892.0","109.39K","0.10"
"2010年4月12日","10,952.0","10,970.0","11,003.0","10,938.0","90.28K","-0.01"
"2010年4月9日","10,953.0","10,881.0","10,956.0","10,875.0","92.83K","0.63"
"2010年4月8日","10,884.0","10,845.0","10,898.0","10,791.0","110.07K","0.32"
"2010年4月7日","10,849.0","10,910.0","10,912.0","10,791.0","149.80K","-0.59"
"2010年4月6日","10,913.0","10,910.0","10,927.0","10,867.0","78.09K","0.04"
"2010年4月5日","10,909.0","10,898.0","10,928.0","10,866.0","65.92K","0.45"
"2010年4月2日","10,860.0","10,861.0","10,898.0","10,835.0","3.97K","0.00"
"2010年4月1日","10,860.0","10,817.0","10,899.0","10,806.0","120.06K","0.58"
"2010年3月31日","10,797.0","10,852.0","10,854.0","10,771.0","116.77K","-0.53"
"2010年3月30日","10,854.0","10,825.0","10,879.0","10,805.0","96.89K","0.23"
"2010年3月29日","10,829.0","10,805.0","10,857.0","10,800.0","83.14K","0.29"
"2010年3月26日","10,798.0","10,789.0","10,847.0","10,753.0","128.35K","0.06"
"2010年3月25日","10,791.0","10,784.0","10,894.0","10,772.0","138.93K","0.04"
"2010年3月24日","10,787.0","10,827.0","10,829.0","10,762.0","124.16K","-0.38"
"2010年3月23日","10,828.0","10,725.0","10,831.0","10,717.0","0","0.94"
"2010年3月22日","10,727.0","10,662.0","10,749.0","10,617.0","117.74K","-1.13"
"2010年3月19日","10,850.1","10,780.0","10,829.0","10,775.0","0","0.65"
"2010年3月18日","10,780.0","10,729.0","10,786.0","10,708.0","15.54K","0.50"
"2010年3月17日","10,726.0","10,686.0","10,768.0","10,679.0","21.80K","0.37"
"2010年3月16日","10,686.0","10,637.0","10,693.0","10,622.0","36.67K","0.45"
"2010年3月15日","10,638.0","10,635.0","10,644.0","10,569.0","33.10K","0.03"
"2010年3月12日","10,635.0","10,608.0","10,661.0","10,595.0","43.27K","0.24"
